script_id,model,prompt_type,language,category,snippet_id,script_path,analysis_granularity,source_root,project_key,sonar_status,sonar_scanner_exit_code,quality_gate,bugs,vulnerabilities,code_smells,reliability_rating,security_rating,sqale_rating,duplicated_lines_density,ncloc,coverage,analysis_id,ce_task_id,error,scanner_log
script_40,gpt,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,task_equivalents/llm_translations/gpt/base/python/statistical_modelling_analysis/02_logistic_regression_odds_ratios.py,snippet,task_equivalents/llm_translations/gpt/base/python/statistical_modelling_analysis,masters_thesis_translations_script_40_gpt__base__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,12,0.0,9b5f03ef-5d8d-4cb0-9803-330bf0a14fad,023cd48d-1737-4806-a1f1-a0501e6afaac,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__base__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios/sonar-scanner.log
script_41,gpt,base,r,data_manipulation_preprocessing,01_impute_encode_scale,task_equivalents/llm_translations/gpt/base/r/data_manipulation_preprocessing/01_impute_encode_scale.R,snippet,task_equivalents/llm_translations/gpt/base/r/data_manipulation_preprocessing,masters_thesis_translations_script_41_gpt__base__r__data_manipulation_preprocessing__01_impute_encode_scale,ok,0,OK,0,0,10,1.0,1.0,1.0,0.0,,,4c1b285e-fa04-4d1f-b467-fd761f02866e,247439fb-8dec-4f32-8e25-6fd7787ed170,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__base__r__data_manipulation_preprocessing__01_impute_encode_scale/sonar-scanner.log
script_42,gpt,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,task_equivalents/llm_translations/gpt/base/r/data_manipulation_preprocessing/02_merge_aggregate_reshape.R,snippet,task_equivalents/llm_translations/gpt/base/r/data_manipulation_preprocessing,masters_thesis_translations_script_42_gpt__base__r__data_manipulation_preprocessing__02_merge_aggregate_reshape,ok,0,OK,0,0,13,1.0,1.0,1.0,0.0,,,5c7000ea-9321-461e-a128-8df1fd547e8e,8b28156e-1faa-427a-ae74-a08f204b1df1,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__base__r__data_manipulation_preprocessing__02_merge_aggregate_reshape/sonar-scanner.log
script_44,gpt,base,r,data_visualization,02_distribution_boxplot,task_equivalents/llm_translations/gpt/base/r/data_visualization/02_distribution_boxplot.R,snippet,task_equivalents/llm_translations/gpt/base/r/data_visualization,masters_thesis_translations_script_44_gpt__base__r__data_visualization__02_distribution_boxplot,ok,0,OK,0,0,4,1.0,1.0,1.0,0.0,,,1345a2a7-6de8-401c-a8f8-8d4742f7465d,a5f05ade-cb11-4da4-b217-d9b9356faf9f,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__base__r__data_visualization__02_distribution_boxplot/sonar-scanner.log
script_45,gpt,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,task_equivalents/llm_translations/gpt/base/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,snippet,task_equivalents/llm_translations/gpt/base/r/machine_learning_workflows,masters_thesis_translations_script_45_gpt__base__r__machine_learning_workflows__01_pipeline_cv_gridsearch_classification,ok,0,OK,0,0,15,1.0,1.0,1.0,0.0,,,7a252388-d8d1-4191-9ef2-bcdafdcb3a52,f37fc2ec-2ff2-4cb3-89a0-5b31246d1800,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__base__r__machine_learning_workflows__01_pipeline_cv_gridsearch_classification/sonar-scanner.log
script_46,gpt,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,task_equivalents/llm_translations/gpt/base/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,snippet,task_equivalents/llm_translations/gpt/base/r/machine_learning_workflows,masters_thesis_translations_script_46_gpt__base__r__machine_learning_workflows__02_regression_workflow_feature_importance,ok,0,OK,0,0,20,1.0,1.0,1.0,0.0,,,961d847f-9085-46b9-ad14-351de8af08c6,0629a652-fa15-4e3e-8767-d171e6798a9d,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__base__r__machine_learning_workflows__02_regression_workflow_feature_importance/sonar-scanner.log
script_48,gpt,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,task_equivalents/llm_translations/gpt/base/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,snippet,task_equivalents/llm_translations/gpt/base/r/statistical_modelling_analysis,masters_thesis_translations_script_48_gpt__base__r__statistical_modelling_analysis__02_logistic_regression_odds_ratios,ok,0,OK,0,0,2,1.0,1.0,1.0,0.0,,,92238171-345f-4b7e-a10a-1c6689830f0b,c4db2df5-adfb-492d-9716-2b6ca565221c,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__base__r__statistical_modelling_analysis__02_logistic_regression_odds_ratios/sonar-scanner.log
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing,masters_thesis_translations_script_49_gpt__optimized__python__data_manipulation_preprocessing__01_impute_encode_scale,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,10,0.0,bbb46ac0-252a-4b8e-adb8-dfd4e803809b,c3d1387c-3d7c-4ec0-aa12-5c880cc25180,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__data_manipulation_preprocessing__01_impute_encode_scale/sonar-scanner.log
script_50,gpt,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing,masters_thesis_translations_script_50_gpt__optimized__python__data_manipulation_preprocessing__02_merge_aggregate_reshape,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,16,0.0,1f60d57d-63cf-4f08-8250-fbb60f234b8d,bd0e6b84-c642-4d01-8de5-330655d385f8,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__data_manipulation_preprocessing__02_merge_aggregate_reshape/sonar-scanner.log
script_51,gpt,optimized,python,data_visualization,01_scatter_trend_grouped,task_equivalents/llm_translations/gpt/optimized/python/data_visualization/01_scatter_trend_grouped.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/data_visualization,masters_thesis_translations_script_51_gpt__optimized__python__data_visualization__01_scatter_trend_grouped,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,17,0.0,65b18e07-59d7-40b4-af68-971f6df6ba96,bc959c59-f532-4f72-b9fb-a8d59a07adbf,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__data_visualization__01_scatter_trend_grouped/sonar-scanner.log
script_52,gpt,optimized,python,data_visualization,02_distribution_boxplot,task_equivalents/llm_translations/gpt/optimized/python/data_visualization/02_distribution_boxplot.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/data_visualization,masters_thesis_translations_script_52_gpt__optimized__python__data_visualization__02_distribution_boxplot,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,33,0.0,046376e2-28ca-4cd1-90f6-fd0e6494ef7e,5a204ce2-5ed6-442d-9033-3e3e0470be60,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__data_visualization__02_distribution_boxplot/sonar-scanner.log
script_53,gpt,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,task_equivalents/llm_translations/gpt/optimized/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/machine_learning_workflows,masters_thesis_translations_script_53_gpt__optimized__python__machine_learning_workflows__01_pipeline_cv_gridsearch_classification,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,56,0.0,79c15a4d-c4c7-4043-98d8-5e08c3b5f7fb,65295dbf-0419-44b9-b3dc-15f8286c1b0a,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__machine_learning_workflows__01_pipeline_cv_gridsearch_classification/sonar-scanner.log
script_54,gpt,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,task_equivalents/llm_translations/gpt/optimized/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/machine_learning_workflows,masters_thesis_translations_script_54_gpt__optimized__python__machine_learning_workflows__02_regression_workflow_feature_importance,ok,0,OK,0,0,1,1.0,1.0,1.0,0.0,52,0.0,ba99a2ac-a9d2-4c5e-886b-d234b86e6429,aa7c86ea-2b72-4ce6-8e9b-b38bec32846e,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__machine_learning_workflows__02_regression_workflow_feature_importance/sonar-scanner.log
script_55,gpt,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,task_equivalents/llm_translations/gpt/optimized/python/statistical_modelling_analysis/01_linear_regression_inference.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/statistical_modelling_analysis,masters_thesis_translations_script_55_gpt__optimized__python__statistical_modelling_analysis__01_linear_regression_inference,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,10,0.0,1613d9fd-4e25-4ee2-816f-39b73b7c5fde,705d70b7-8682-4091-a6f6-08ca61e2424a,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__statistical_modelling_analysis__01_linear_regression_inference/sonar-scanner.log
script_56,gpt,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,task_equivalents/llm_translations/gpt/optimized/python/statistical_modelling_analysis/02_logistic_regression_odds_ratios.py,snippet,task_equivalents/llm_translations/gpt/optimized/python/statistical_modelling_analysis,masters_thesis_translations_script_56_gpt__optimized__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,12,0.0,75a940f7-47fa-4a27-9fa4-8adcb08f6a96,24e76397-cfe2-4830-b0d3-41ccddaead92,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios/sonar-scanner.log
script_57,gpt,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,task_equivalents/llm_translations/gpt/optimized/r/data_manipulation_preprocessing/01_impute_encode_scale.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/data_manipulation_preprocessing,masters_thesis_translations_script_57_gpt__optimized__r__data_manipulation_preprocessing__01_impute_encode_scale,ok,0,OK,0,0,6,1.0,1.0,1.0,0.0,,,1b3d8ce7-17f1-4170-81b1-732488205cad,c95f292b-b79a-49f6-87c0-040cf7d988cd,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__data_manipulation_preprocessing__01_impute_encode_scale/sonar-scanner.log
script_58,gpt,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,task_equivalents/llm_translations/gpt/optimized/r/data_manipulation_preprocessing/02_merge_aggregate_reshape.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/data_manipulation_preprocessing,masters_thesis_translations_script_58_gpt__optimized__r__data_manipulation_preprocessing__02_merge_aggregate_reshape,ok,0,OK,0,0,9,1.0,1.0,1.0,0.0,,,5cf52a2a-48bf-43b8-b90d-06b6e685185d,21ae7823-722a-42a6-97f6-57b9a032a548,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__data_manipulation_preprocessing__02_merge_aggregate_reshape/sonar-scanner.log
script_59,gpt,optimized,r,data_visualization,01_scatter_trend_grouped,task_equivalents/llm_translations/gpt/optimized/r/data_visualization/01_scatter_trend_grouped.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/data_visualization,masters_thesis_translations_script_59_gpt__optimized__r__data_visualization__01_scatter_trend_grouped,ok,0,OK,0,0,3,1.0,1.0,1.0,0.0,,,c6af3868-6067-440e-9fb9-602b9368c494,d38bed82-7093-4728-b6bc-35208afb823e,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__data_visualization__01_scatter_trend_grouped/sonar-scanner.log
script_60,gpt,optimized,r,data_visualization,02_distribution_boxplot,task_equivalents/llm_translations/gpt/optimized/r/data_visualization/02_distribution_boxplot.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/data_visualization,masters_thesis_translations_script_60_gpt__optimized__r__data_visualization__02_distribution_boxplot,ok,0,OK,0,0,2,1.0,1.0,1.0,0.0,,,12c922f4-9fb9-474d-b515-7197c2092c17,9f0553c1-e257-4eeb-a6ac-74e149d19512,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__data_visualization__02_distribution_boxplot/sonar-scanner.log
script_61,gpt,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,task_equivalents/llm_translations/gpt/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/machine_learning_workflows,masters_thesis_translations_script_61_gpt__optimized__r__machine_learning_workflows__01_pipeline_cv_gridsearch_classification,ok,0,OK,0,0,13,1.0,1.0,1.0,0.0,,,76ab5eda-d342-493b-8cda-b2c07d276163,d0f08a35-4579-4752-b09d-c4af4d19a3b6,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__machine_learning_workflows__01_pipeline_cv_gridsearch_classification/sonar-scanner.log
script_62,gpt,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,task_equivalents/llm_translations/gpt/optimized/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/machine_learning_workflows,masters_thesis_translations_script_62_gpt__optimized__r__machine_learning_workflows__02_regression_workflow_feature_importance,ok,0,OK,0,0,14,1.0,1.0,1.0,0.0,,,e5f804e3-245e-435f-932b-448c9da82cca,5fa77fa3-1849-4933-b8fc-2ea75333f35f,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__machine_learning_workflows__02_regression_workflow_feature_importance/sonar-scanner.log
script_63,gpt,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,task_equivalents/llm_translations/gpt/optimized/r/statistical_modelling_analysis/01_linear_regression_inference.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/statistical_modelling_analysis,masters_thesis_translations_script_63_gpt__optimized__r__statistical_modelling_analysis__01_linear_regression_inference,ok,0,OK,0,0,5,1.0,1.0,1.0,0.0,,,74be7cc0-d0b1-47a2-b30e-ae23abeca0b7,ba849efc-fb3f-4666-a3e6-edfb7c230e83,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__statistical_modelling_analysis__01_linear_regression_inference/sonar-scanner.log
script_64,gpt,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,task_equivalents/llm_translations/gpt/optimized/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,snippet,task_equivalents/llm_translations/gpt/optimized/r/statistical_modelling_analysis,masters_thesis_translations_script_64_gpt__optimized__r__statistical_modelling_analysis__02_logistic_regression_odds_ratios,ok,0,OK,0,0,2,1.0,1.0,1.0,0.0,,,e374e13b-53ac-4db6-b3d9-d7b9873a4521,64bcc994-6e71-4d09-b360-692211f8f016,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/gpt__optimized__r__statistical_modelling_analysis__02_logistic_regression_odds_ratios/sonar-scanner.log
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,snippet,task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing,masters_thesis_translations_script_66_llama__base__python__data_manipulation_preprocessing__02_merge_aggregate_reshape,ok,0,OK,0,0,1,1.0,1.0,1.0,0.0,9,0.0,0bb2efa4-7216-474f-88be-2cf330c54a32,b90bee93-cfec-41d1-bf1e-706870ef2741,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__python__data_manipulation_preprocessing__02_merge_aggregate_reshape/sonar-scanner.log
script_67,llama,base,python,data_visualization,01_scatter_trend_grouped,task_equivalents/llm_translations/llama/base/python/data_visualization/01_scatter_trend_grouped.py,snippet,task_equivalents/llm_translations/llama/base/python/data_visualization,masters_thesis_translations_script_67_llama__base__python__data_visualization__01_scatter_trend_grouped,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,17,0.0,98c9a0cf-d5de-45e1-b88e-eac13220cc1b,03f5d6cd-3cca-4e35-858a-ce292f3c7761,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__python__data_visualization__01_scatter_trend_grouped/sonar-scanner.log
script_68,llama,base,python,data_visualization,02_distribution_boxplot,task_equivalents/llm_translations/llama/base/python/data_visualization/02_distribution_boxplot.py,snippet,task_equivalents/llm_translations/llama/base/python/data_visualization,masters_thesis_translations_script_68_llama__base__python__data_visualization__02_distribution_boxplot,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,22,0.0,db21d8f3-7903-47b4-bc7f-82fbfecfc37e,59d60abd-67ad-4cfd-b020-e22fd56b9097,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__python__data_visualization__02_distribution_boxplot/sonar-scanner.log
script_69,llama,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,task_equivalents/llm_translations/llama/base/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,snippet,task_equivalents/llm_translations/llama/base/python/machine_learning_workflows,masters_thesis_translations_script_69_llama__base__python__machine_learning_workflows__01_pipeline_cv_gridsearch_classification,ok,0,OK,0,0,3,1.0,1.0,1.0,0.0,37,0.0,5f681e1c-5b67-47e1-8c56-e3184013e3bb,52ed052b-fe19-4268-b958-2831268b615d,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__python__machine_learning_workflows__01_pipeline_cv_gridsearch_classification/sonar-scanner.log
script_70,llama,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,task_equivalents/llm_translations/llama/base/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,snippet,task_equivalents/llm_translations/llama/base/python/machine_learning_workflows,masters_thesis_translations_script_70_llama__base__python__machine_learning_workflows__02_regression_workflow_feature_importance,ok,0,OK,0,0,3,1.0,1.0,1.0,0.0,38,0.0,8170d0f1-1d07-4ce2-a12d-c994c54667a0,155d8c67-4e7a-49d5-a7f6-bb83ad04af04,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__python__machine_learning_workflows__02_regression_workflow_feature_importance/sonar-scanner.log
script_71,llama,base,python,statistical_modelling_analysis,01_linear_regression_inference,task_equivalents/llm_translations/llama/base/python/statistical_modelling_analysis/01_linear_regression_inference.py,snippet,task_equivalents/llm_translations/llama/base/python/statistical_modelling_analysis,masters_thesis_translations_script_71_llama__base__python__statistical_modelling_analysis__01_linear_regression_inference,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,11,0.0,963b538c-e66e-40f6-a34a-6be6170401b2,a0b93255-92da-4c6e-a642-32ee2814ca6f,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__python__statistical_modelling_analysis__01_linear_regression_inference/sonar-scanner.log
script_72,llama,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,task_equivalents/llm_translations/llama/base/python/statistical_modelling_analysis/02_logistic_regression_odds_ratios.py,snippet,task_equivalents/llm_translations/llama/base/python/statistical_modelling_analysis,masters_thesis_translations_script_72_llama__base__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,14,0.0,bd990614-18e3-4c7e-9883-2f9ffd2e6c09,1bf7053b-0959-4687-a4aa-f6c9e7b66ff4,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios/sonar-scanner.log
script_76,llama,base,r,data_visualization,02_distribution_boxplot,task_equivalents/llm_translations/llama/base/r/data_visualization/02_distribution_boxplot.R,snippet,task_equivalents/llm_translations/llama/base/r/data_visualization,masters_thesis_translations_script_76_llama__base__r__data_visualization__02_distribution_boxplot,ok,0,OK,0,0,22,1.0,1.0,1.0,0.0,,,2acce958-d5b1-48c2-87f8-4c46cad60840,5a5f98d3-b8f9-4397-8ff6-00d97d9fe2cf,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__base__r__data_visualization__02_distribution_boxplot/sonar-scanner.log
script_81,llama,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,task_equivalents/llm_translations/llama/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,snippet,task_equivalents/llm_translations/llama/optimized/python/data_manipulation_preprocessing,masters_thesis_translations_script_81_llama__optimized__python__data_manipulation_preprocessing__01_impute_encode_scale,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,11,0.0,887d2294-4ac3-44a5-bea6-528f9723e83d,bcdc7d26-7429-40bb-93dc-b95b21b7c3dc,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__optimized__python__data_manipulation_preprocessing__01_impute_encode_scale/sonar-scanner.log
script_82,llama,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,task_equivalents/llm_translations/llama/optimized/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,snippet,task_equivalents/llm_translations/llama/optimized/python/data_manipulation_preprocessing,masters_thesis_translations_script_82_llama__optimized__python__data_manipulation_preprocessing__02_merge_aggregate_reshape,ok,0,OK,0,0,1,1.0,1.0,1.0,0.0,12,0.0,59512a82-3ba3-4cfa-8c92-d807e9db7c01,aa21a475-f644-4e3a-8f49-c098d06942ee,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__optimized__python__data_manipulation_preprocessing__02_merge_aggregate_reshape/sonar-scanner.log
script_83,llama,optimized,python,data_visualization,01_scatter_trend_grouped,task_equivalents/llm_translations/llama/optimized/python/data_visualization/01_scatter_trend_grouped.py,snippet,task_equivalents/llm_translations/llama/optimized/python/data_visualization,masters_thesis_translations_script_83_llama__optimized__python__data_visualization__01_scatter_trend_grouped,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,16,0.0,0b82675b-1601-4f15-b9f2-a26eefb7be87,d96924f7-a0c3-4aa8-b22d-92c3b0de8b55,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__optimized__python__data_visualization__01_scatter_trend_grouped/sonar-scanner.log
script_84,llama,optimized,python,data_visualization,02_distribution_boxplot,task_equivalents/llm_translations/llama/optimized/python/data_visualization/02_distribution_boxplot.py,snippet,task_equivalents/llm_translations/llama/optimized/python/data_visualization,masters_thesis_translations_script_84_llama__optimized__python__data_visualization__02_distribution_boxplot,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,20,0.0,8de5922e-3f61-45ca-b195-abde580d104e,729667d8-30b8-45f8-8d79-3ce2ca70ece4,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__optimized__python__data_visualization__02_distribution_boxplot/sonar-scanner.log
script_88,llama,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,task_equivalents/llm_translations/llama/optimized/python/statistical_modelling_analysis/02_logistic_regression_odds_ratios.py,snippet,task_equivalents/llm_translations/llama/optimized/python/statistical_modelling_analysis,masters_thesis_translations_script_88_llama__optimized__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,18,0.0,d14d61f2-887f-4829-b38f-f1ad329644f8,7c92567c-a89d-455f-b8b2-7afae6cda090,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/llama__optimized__python__statistical_modelling_analysis__02_logistic_regression_odds_ratios/sonar-scanner.log
script_97,starcoder,base,python,data_manipulation_preprocessing,01_impute_encode_scale,task_equivalents/llm_translations/starcoder/base/python/data_manipulation_preprocessing/01_impute_encode_scale.py,snippet,task_equivalents/llm_translations/starcoder/base/python/data_manipulation_preprocessing,masters_thesis_translations_script_97_starcoder__base__python__data_manipulation_preprocessing__01_impute_encode_scale,ok,0,OK,0,0,1,1.0,1.0,1.0,0.0,16,0.0,e6dd0fef-efdf-490c-9faa-5d3d77666d94,dc6eb7b6-9b8d-4e44-9f68-aa3c000cbb56,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/starcoder__base__python__data_manipulation_preprocessing__01_impute_encode_scale/sonar-scanner.log
script_98,starcoder,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,task_equivalents/llm_translations/starcoder/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,snippet,task_equivalents/llm_translations/starcoder/base/python/data_manipulation_preprocessing,masters_thesis_translations_script_98_starcoder__base__python__data_manipulation_preprocessing__02_merge_aggregate_reshape,ok,0,OK,0,0,1,1.0,1.0,1.0,0.0,9,0.0,751224e7-86eb-4dcd-b6b1-297ad0414638,b16e5f24-77a1-4537-8b21-d48fafd4a849,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/starcoder__base__python__data_manipulation_preprocessing__02_merge_aggregate_reshape/sonar-scanner.log
script_99,starcoder,base,python,data_visualization,01_scatter_trend_grouped,task_equivalents/llm_translations/starcoder/base/python/data_visualization/01_scatter_trend_grouped.py,snippet,task_equivalents/llm_translations/starcoder/base/python/data_visualization,masters_thesis_translations_script_99_starcoder__base__python__data_visualization__01_scatter_trend_grouped,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,19,0.0,a7ce6eb7-9d4e-4b5c-bb4b-b772f99ba198,04ab67de-4a84-48e1-a0bc-cdfb1434f90b,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/starcoder__base__python__data_visualization__01_scatter_trend_grouped/sonar-scanner.log
script_100,starcoder,base,python,data_visualization,02_distribution_boxplot,task_equivalents/llm_translations/starcoder/base/python/data_visualization/02_distribution_boxplot.py,snippet,task_equivalents/llm_translations/starcoder/base/python/data_visualization,masters_thesis_translations_script_100_starcoder__base__python__data_visualization__02_distribution_boxplot,ok,0,OK,0,0,0,1.0,1.0,1.0,0.0,21,0.0,f16e30f6-d0f5-4837-8af2-a8b24921b38b,0540df60-368d-46a7-9a65-059fcf5dd47e,,task_equivalents/evaluation_outputs/maintainability_non_blacklisted_snippets_final_20260502T092409Z/static/starcoder__base__python__data_visualization__02_distribution_boxplot/sonar-scanner.log
