script_id,model,prompt_type,language,category,snippet,script_path,run_id,status,elapsed_seconds,energy_joules,avg_power_watts,error_message,energy_joules_raw,avg_power_watts_raw
script_12,gemini,base,r,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/base/r/data_visualization/02_distribution_boxplot.R,28,ok,0.104793549,1.735750308,16.563522511,,1.770000000,16.890352669
script_12,gemini,base,r,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/base/r/data_visualization/02_distribution_boxplot.R,29,ok,0.103200689,1.686270903,16.339725237,,1.720000000,16.666555395
script_12,gemini,base,r,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/base/r/data_visualization/02_distribution_boxplot.R,30,ok,0.105396465,1.675553257,15.897622911,,1.710000000,16.224453069
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,1,ok,0.619203789,9.737625528,15.726043188,,9.940000000,16.052873346
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,2,ok,0.620200973,9.627299618,15.522870871,,9.830000000,15.849701029
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,3,ok,0.614838798,9.609052139,15.628571537,,9.810000000,15.955401695
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,4,ok,0.619353380,9.677576637,15.625290746,,9.880000000,15.952120904
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,5,ok,0.619045623,9.647677221,15.584759609,,9.850000000,15.911589767
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,6,ok,0.617393233,9.798217272,15.870302343,,10.000000000,16.197132501
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,7,ok,0.620367409,9.687245222,15.615335495,,9.890000000,15.942165653
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,8,ok,0.615778038,9.678745167,15.717912250,,9.880000000,16.044742408
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,9,ok,0.618950733,9.687708234,15.651824479,,9.890000000,15.978654637
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,10,ok,0.619475532,9.707536714,15.670573271,,9.910000000,15.997403429
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,11,ok,0.616712439,9.698439776,15.726032366,,9.900000000,16.052862524
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,12,ok,0.622009866,9.666708417,15.541085352,,9.870000000,15.867915510
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,13,ok,0.615510172,9.888832713,16.066075206,,10.090000000,16.392905364
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,14,ok,0.621025776,9.627030048,15.501820407,,9.830000000,15.828650565
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,15,ok,0.619145064,9.647644721,15.582204045,,9.850000000,15.909034203
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,16,ok,0.616447640,10.058526320,16.316919180,,10.260000000,16.643749338
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,17,ok,0.619843995,9.607416289,15.499732782,,9.810000000,15.826562940
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,18,ok,0.613426104,9.699513850,15.812033082,,9.900000000,16.138863240
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,19,ok,0.615741849,9.798756994,15.913742115,,10.000000000,16.240572273
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,20,ok,0.620605459,9.677167420,15.593107150,,9.880000000,15.919937308
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,21,ok,0.618559753,10.077836018,16.292421176,,10.280000000,16.619251334
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,22,ok,0.619330628,9.697584073,15.658169699,,9.900000000,15.984999857
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,23,ok,0.618713334,9.687785823,15.657955455,,9.890000000,15.984785613
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,24,ok,0.619653931,9.827478408,15.859624084,,10.030000000,16.186454242
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,25,ok,0.616683848,9.838449121,15.953797318,,10.040000000,16.280627476
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,26,ok,0.619665220,9.767474718,15.762502724,,9.970000000,16.089332882
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,27,ok,0.619635607,9.707484397,15.666440545,,9.910000000,15.993270703
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,28,ok,0.618615363,9.727817843,15.725147523,,9.930000000,16.051977681
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,29,ok,0.620238078,9.877287491,15.924993710,,10.080000000,16.251823868
script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/llama/base/python/data_manipulation_preprocessing/02_merge_aggregate_reshape.py,30,ok,0.616767522,9.858421773,15.984015730,,10.060000000,16.310845888
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,1,ok,0.171162846,2.784058820,16.265555785,,2.840000000,16.592385943
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,2,ok,0.172788181,2.663527612,15.414987276,,2.720000000,15.741817434
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,3,ok,0.173009438,2.723455298,15.741657389,,2.780000000,16.068487547
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,4,ok,0.173120422,2.693419025,15.558066426,,2.750000000,15.884896584
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,5,ok,0.173607402,2.793259865,16.089520569,,2.850000000,16.416350727
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,6,ok,0.172585269,2.813593929,16.302630842,,2.870000000,16.629461000
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,7,ok,0.172729980,2.783546633,16.115017401,,2.840000000,16.441847559
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,8,ok,0.173216289,2.723387693,15.722468762,,2.780000000,16.049298920
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,9,ok,0.172878726,2.683498019,15.522430554,,2.740000000,15.849260712
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,10,ok,0.173055872,2.733440122,15.795130731,,2.790000000,16.121960889
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,11,ok,0.172866764,2.713501928,15.697071348,,2.770000000,16.023901506
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,12,ok,0.173628415,2.743252998,15.799562518,,2.800000000,16.126392676
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,13,ok,0.172430650,2.703644463,15.679604893,,2.760000000,16.006435051
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,14,ok,0.173847454,2.723181409,15.664200691,,2.780000000,15.991030849
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,15,ok,0.173112139,2.723421732,15.732124552,,2.780000000,16.058954710
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,16,ok,0.173382198,2.743333469,15.822463324,,2.800000000,16.149293482
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,17,ok,0.174072834,2.713107748,15.586049160,,2.770000000,15.912879318
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,18,ok,0.173708159,2.793226935,16.079998493,,2.850000000,16.406828651
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,19,ok,0.173921176,2.733157315,15.714919698,,2.790000000,16.041749856
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,20,ok,0.173082091,2.713431553,15.677136422,,2.770000000,16.003966580
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,21,ok,0.172800980,2.683523428,15.529561397,,2.740000000,15.856391555
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,22,ok,0.172739351,2.713543571,15.708890620,,2.770000000,16.035720778
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,23,ok,0.172256110,2.793701508,16.218301391,,2.850000000,16.545131549
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,24,ok,0.172011674,2.723781397,15.834863612,,2.780000000,16.161693770
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,25,ok,0.173254009,2.753375365,15.892130755,,2.810000000,16.218960913
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,26,ok,0.172857167,2.773505065,16.045068382,,2.830000000,16.371898540
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,27,ok,0.172396231,2.683655713,15.566788769,,2.740000000,15.893618927
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,28,ok,0.173165732,2.763404216,15.958147057,,2.820000000,16.284977215
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,29,ok,0.172080978,2.783758747,16.177027694,,2.840000000,16.503857852
script_49,gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gpt/optimized/python/data_manipulation_preprocessing/01_impute_encode_scale.py,30,ok,0.172494211,2.783623690,16.137490491,,2.840000000,16.464320649
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,1,ok,1.846508663,32.076505282,17.371435036,,32.680000000,17.698265194
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,2,ok,1.961872070,33.528801041,17.090207641,,34.170000000,17.417037799
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,3,ok,2.291972474,39.280914274,17.138475579,,40.030000000,17.465305737
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,4,ok,1.981409725,34.032415547,17.175859751,,34.680000000,17.502689909
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,5,ok,1.829152550,32.112177783,17.555767988,,32.710000000,17.882598146
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,6,ok,2.038242643,35.913840835,17.620002681,,36.580000000,17.946832839
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,7,ok,2.237907902,38.548584207,17.225277310,,39.280000000,17.552107468
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,8,ok,1.961985773,34.828763880,17.751792270,,35.470000000,18.078622428
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,9,ok,2.262468476,38.670557071,17.092197076,,39.410000000,17.419027234
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,10,ok,1.837877118,33.139326331,18.031306885,,33.740000000,18.358137043
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,11,ok,2.070833137,36.193189279,17.477598089,,36.870000000,17.804428247
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,12,ok,1.911698795,34.125199181,17.850719617,,34.750000000,18.177549775
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,13,ok,1.896845228,33.630053774,17.729466420,,34.250000000,18.056296578
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,14,ok,1.947679868,34.993439481,17.966730599,,35.630000000,18.293560757
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,15,ok,2.124244372,38.155732876,17.962026111,,38.850000000,18.288856269
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,16,ok,1.925708786,33.810620293,17.557493915,,34.440000000,17.884324073
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,17,ok,1.994229905,36.138225525,18.121393845,,36.790000000,18.448224003
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,18,ok,1.922832430,34.841560373,18.119915095,,35.470000000,18.446745253
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,19,ok,2.424003096,42.217762685,17.416546520,,43.010000000,17.743376678
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,20,ok,1.924869973,35.260894443,18.318585119,,35.890000000,18.645415277
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,21,ok,2.034603616,36.175030179,17.779890832,,36.840000000,18.106720990
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,22,ok,1.910825283,33.995484671,17.790995845,,34.620000000,18.117826003
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,23,ok,1.871717381,33.628266313,17.966529912,,34.240000000,18.293360070
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,24,ok,2.013255832,36.102007278,17.932150850,,36.760000000,18.258981008
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,25,ok,1.851775201,33.434784018,18.055530715,,34.040000000,18.382360873
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,26,ok,2.146813459,38.068356618,17.732493924,,38.770000000,18.059324082
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,27,ok,1.954958031,35.351060758,18.082772212,,35.990000000,18.409602370
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,28,ok,1.794539294,32.703490439,18.223892087,,33.290000000,18.550722245
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,29,ok,1.961274014,35.528996504,18.115263982,,36.170000000,18.442094140
script_29,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/llm_translations/gemini/optimized/r/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.R,30,ok,2.044892010,36.851667621,18.021327014,,37.520000000,18.348157172
